dry,11
jmsg,11
rsp,11
GGUF_TYPE_UINT64,11
text_to_send,11
ggml_can_repeat,11
overridden,11
GGUF_TYPE_FLOAT64,11
n_embd_head_v_mla,11
GGUF_TYPE_INT64,11
separately,11
m_datasets,11
boffset,11
string_replace_all,11
slow,11
importance,11
has_new_line,11
regex_expr_collapsed,11
_mm_movehl_ps,11
usually,11
Max,11
has_scap,11
params_filter,11
silu,11
xcda_array,11
be1,11
be2,11
PRETOKENIZERDEBUG,11
compiler,11
override_group_span_len,11
constrained,11
qwen2,11
updot,11
get_tensor_traits,11
qwen,11
lhs_pack_float_fn10,11
gpus,11
numerical,11
output_scratch,11
application,11
ne_label,11
ggml_metal_cv_t,11
r_val,11
QK_MXFP4x4x2,11
ggml_metal_cv_init,11
ggml_metal_cv_free,11
lhs_offs_fn6,11
error_stats,11
expecting,11
x00004E,11
GGML_F32_EPR,11
audio_data,11
invalidate,11
lhs_ps_fn6,11
output_formats,11
node_info,11
print_header,11
special_fim_pad_id,11
activated,11
src_idx,11
gradient,11
special_fim_rep_id,11
special_fim_sep_id,11
normalize_image_u8_to_f32,11
COMMON_REASONING_FORMAT_NONE,11
those,11
FAIL,11
src0_end,11
home,11
NOINLINE,11
ppls,11
intermediate,11
op_flops,11
suffix_to_score,11
minicpmv_query_num,11
ggml_backend_blas_context,11
correctly,11
nb20,11
python_tag,11
xcda_array_size,11
prompt_add,11
relu,11
x00006E,11
check_no_overlap,11
skipped,11
LLAMA_VOCAB_TYPE_BPE,11
src0f,11
test_sum,11
swiz4,11
ggml_backend_i,11
Allocate,11
soft_max,11
graph_plan_update,11
has_bias,11
failure_reason,11
Permute,11
instructions,11
COMMON_CHAT_FORMAT_APERTUS,11
GGML_SCALE_MODE_BILINEAR,11
released,11
llm_tokenizer,11
MAX_ALIGNMENT,11
floor,11
COMMON_CHAT_FORMAT_NEMOTRON_V2,11
LOG_DBG_CUR,11
GGML_OP_OPT_STEP_ADAMW,11
GGML_OP_OPT_STEP_SGD,11
lb,11
hellaswag,11
seq_breakers,11
oc,11
convolution,11
OSS,11
dummy_backend_context,11
aclrtFree,11
batch_idx,11
x000059,11
prompt_lines,11
threadgroup,11
x000052,11
nf,11
kernel_run_fn11,11
delay,11
range_max_reciprocal,11
HISTOGRAM_BUCKETS,11
x000072,11
m_prec,11
ceil,11
test_q1,11
ctx_ttc,11
src5,11
test_conv_transpose_1d,11
swiz3,11
function_name,11
allocate_graph,11
sim_best,11
RWKV,11
do_checkpoint,11
Currently,11
build_type_alloc,11
terminate,11
Incomplete,11
messages_override,11
infoHeader,11
xcda_blob_size,11
prealloc_x_need_sync,11
vocab_dft_compatible,11
replacement,11
rhs_raw_vec_0123_1,11
rhs_raw_vec_4567_1,11
aligns,11
last_sym_start,11
destroy,11
dwMode,11
initialization,11
completion_idx,11
mul_mat_vec_q,11
num_subgroups,11
big,11
warp_id,11
ts0,11
get_reg,11
Return,11
shift1,11
ggml_opt_optimizer_params,11
LLAMA_GRETYPE_CHAR_ANY,11
rhs_raw_vec_4567_0,11
Usage,11
vcvt_f32_f16,11
specify,11
buflen,11
input_char,11
dst_ctx,11
in_files,11
ggml_sigmoid,11
size_written,11
remember,11
rhs_raw_vec_0123_0,11
ggml_div,11
buffer_gpu,11
path_str,11
rpc_servers,11
int32x4_t,11
every,11
GGML_ROPE_TYPE_NORMAL,11
shift3,11
Resize,11
rope_corr_dims,11
n_candidate_devices,11
post_ln_w,11
llama_synchronize,11
ggml_backend_buffer_name,11
f_embedding_scale,11
spitch,11
prompt_prefix,11
pos_bias,11
user_device_number,11
ggml_backend_buft_is_host,11
rename,11
kqv_out,11
k_idxs,11
build_attn_inp_kv_iswa,11
instance_extensions,11
ggml_backend_free,11
conv2d,11
vk_queue,11
string_process_escapes,11
load_info,11
WKV_BLOCK_SIZE,11
PROJECTOR_TYPE_ULTRAVOX,11
PROJECTOR_TYPE_VOXTRAL,11
PROJECTOR_TYPE_QWEN2A,11
z_buf_offset,11
shifts,11
MTMD_INPUT_CHUNK_TYPE_TEXT,11
q8,11
model_n_params,11
progress_callback,11
llama_detokenize,11
wcls,11
So,11
SEEK_END,11
VK_VENDOR_ID_AMD,11
mm_0_w,11
push_constant_size,11
result_eval,11
prompt_file,11
__volatile__,11
ggml_backend_buffer_is_sycl_split,11
DPCT1009,11
q17,11
out_full,11
commented,11
ggml_backend_sycl_buffer_type,11
x70,11
x60,11
textdata,11
q3,11
LLM_TENSOR_ROPE_FACTORS_LONG,11
LLM_TENSOR_ROPE_FACTORS_SHORT,11
post_attention_norm,11
graph_node_properties,11
ssm_norm,11
Unable,11
did,11
exclusiveMinimum,11
pos_embed,11
LLAMA_EXAMPLE_DIFFUSION,11
batch_view,11
q_offset,11
adjust,11
pressure,11
infill,11
src1_dfloat,11
condition_variable,11
LLAMA_NGRAM_MAX,11
time_mix_extra_dim,11
zdnn_bias_buffer,11
time_decay_extra_dim,11
sumt2,11
n_grp,11
inputs_extra,11
flash,11
rounding_mode,11
weights_extra,11
res_code,11
Server,11
LLAMA_MEMORY_STATUS_FAILED_PREPARE,11
hann,11
AI,11
offset_delta,11
contexts,11
n_ctx_orig_yarn,11
resized,11
source_name,11
vec2,11
PROJECTOR_TYPE_QWEN3VL,11
ring_buffer,11
llama_sampler_chain_default_params,11
me,11
slot_batched,11
z26,11
llama_model_n_ctx_train,11
maxScalar,11
llama_memory_t,11
z20,11
udc00,11
f_1_edx,11
ERROR_TYPE_SERVER,11
gbnf,11
expression,11
is_amd,11
get_tensor_staging_buf,11
dists,11
visit,11
dst_f16,11
batch_dft,11
num_src1_rows,11
to_fp32_sycl,11
OUTETTS_V0_3,11
dist_dft,11
strip,11
more_digits,11
top_level,11
dist,11
recurrent_layer_arr,11
shift0,11
s_size_el,11
LLAMA_FTYPE_MOSTLY_IQ2_S,11
print_info,11
mul_mat_id_l,11
compile_count,11
callback_data,11
llama_model_n_embd,11
ggml_cl_version,11
coopmat_k,11
k_size_row,11
resetFences,11
manifest_is_usable,11
ff_down_w,11
coopmat_n,11
disable_fusion,11
input_ne,11
nmemb,11
bcast_pse_nb,11
grid_y,11
f_final_logit_softcapping,11
grid_x,11
uploads,11
mul_mat_id_m,11
CREATE_UNARY,11
vk_op_unary_push_constants_init,11
time_t,11
warptile_mmq_int,11
GGML_VULKAN_INTEGER_DOT_GLSLC_SUPPORT,11
csv,11
i_cur,11
OT,11
pipeline_matmul_id_bf16,11
driver_version,11
confidences,11
num_transfer_tokens,11
duration,11
typical,11
program_cvt,11
kernel_name,11
v_size_row,11
supported_tmpl,11
ggml_backend_load_all,11
GGML_SCHED_MAX_SPLIT_INPUTS,11
input_nb,11
against,11
expired,11
s_size_row,11
verbose_prompt,11
seq_has,11
LLM_TYPE_4B,11
cl_context,11
mul_mat_subgroup_size_8,11
prealloc_x,11
r_size_row,11
bcast_weight_nb,11
checked,11
slot_info,11
bfloat16_features,11
u32,11
greater,11
seekg,11
GGML_VULKAN_COOPMAT2_GLSLC_SUPPORT,11
get_device_count,11
verification,11
_cm2,11
boolmask,11
next_empty_cell,11
decoder,11
vk11_props,11
views,11
tensor_id_copy,11
hash_manifest_result_t,10
test_sum_rows,10
rope_pipeline,10
src1_padded_col_size,10
lhs_mat_0123_0,10
div_round_up,10
allocating,10
S3,10
misalign_offsets,10
parallel_elements,10
prompt_cache,10
HASH_MANIFEST_MISMATCH,10
src0_tsize,10
trans,10
shared_mem,10
gemm_k,10
dpct_local_acc_ct1,10
trigger_patterns_c,10
ggml_backend_dev_memory,10
HASH_MANIFEST_OK,10
Ergo,10
tokenized_prompts,10
ggml_vk_queue_command_pools_cleanup,10
loadMask,10
ACL,10
GGML_OP_ROLL,10
cache_type_v,10
compute_idx,10
Cogito,10
cbuf,10
Performs,10
output_format,10
rend,10
B_TYPE_VEC4,10
ggml_vk_create_buffer,10
ggml_webgpu_create_buffer,10
CONTENT,10
quantize_q8_1,10
padded_image,10
diff_tmp,10
batches1,10
p_beta_data,10
Hash,10
batches0,10
fa_base_dict,10
type_size_src1,10
ggml_vk_create_pipeline2,10
gemm_m,10
INT_MAX,10
all_types,10
dst_ddf,10
reps,10
lhs_mat_ymm_0123_2,10
ixj,10
x_ptr,10
test_set_rows,10
ctx_for_buft,10
sumi_h8_0,10
longer,10
maxt,10
nd,10
seq_start,10
g_ptr,10
sumi_h4,10
hello,10
Opt,10
__riscv_vreinterpret_v_u16mf2_i16mf2,10
best_grid,10
explicitly,10
clip_image_u8_ptr,10
queue_tasks_deferred,10
vint16mf2_t,10
sumi_h4_1,10
dst_tsize,10
h_start,10
n_consumed,10
t_stride,10
sumi_h2_0,10
h_end,10
__riscv_vnsrl_wx_u16m2,10
sumi_h2_1,10
gguf_set_val_u16,10
instruct,10
expect,10
sumi_h2,10
sumi_h4_0,10
arr_type,10
__riscv_vnsrl_wx_u16m1,10
prealloc_add_rms_partials,10
patch_start_batch,10
descriptor_sets,10
issue,10
K_TOKEN_CHUNK,10
buffer_idx,10
save_imatrix,10
hashmap_file,10
compatibility,10
ggml_type_traits,10
SRV_ERR,10
clen,10
lhs_mat_0123_3,10
lhs_mat_0123_2,10
lhs_mat_ymm_0123_03,10
ggml_backend_zdnn_buffer_context,10
lhs_mat_ymm_0123_02,10
lhs_mat_0123_1,10
World,10
distribution,10
delayed_softmax,10
iod,10
rbegin,10
overview_size,10
waiting_task_ids,10
in_memcpys,10
tmp1,10
rpc,10
pad_y,10
pad_x,10
__riscv_vnsrl_wx_u16mf2,10
fone,10
maxStorageBufferBindingSize,10
compiles,10
strstream,10
sumi_h8_1,10
sumi_h8,10
lhs_mat_ymm_0123_13,10
s_off,10
lhs_mat_ymm_0123_12,10
specialization_constants,10
facc,10
row_x,10
ggml_cont_4d,10
COMMON_SAMPLER_TYPE_TOP_K,10
points,10
vocabulary,10
row_idx,10
buf_iw,10
GGML_OP_ROPE_BACK,10
rounding,10
token_embedding_table,10
test_min_p,10
n_bytes_factor,10
quant_bytes,10
mul_mat_id,10
coopmat_bf16_support,10
subgroup_require_full_support,10
helper_ctx_data,10
jint,10
dataset_unsupervised,10
y_f32_kernel,10
GGML_OP_CONV_2D_DW,10
tmp_permute_nb,10
layers_i,10
RAND_MAX,10
Actual,10
llama4,10
DK,10
pinpoints,10
batch_spec,10
screen,10
d_chk,10
cache_type_k,10
sin_sign,10
__unix__,10
grams,10
gm,10
cosf,10
Q8,10
rhs_packed,10
z_sz,10
model_in_manifest,10
ggml_vk_cpy_to_contiguous,10
increasing,10
VK_KHR_cooperative_matrix,10
ffn_moe_weights,10
test_data1,10
test_data2,10
mean_and_uncertainty,10
n_remaining,10
KSize,10
NSize,10
MSize,10
AMD_GCN,10
lhs_mat_ymm_0123_0,10
ERROR,10
lhs_mat_ymm_0123_1,10
repeats,10
lhs_mat_ymm_0123_3,10
quantize_fn,10
quantized_size,10
cmd_params_instance,10
lora_adapters,10
subtest,10
ggml_vk_get_cpy_pipeline,10
tensor_layer_name,10
samples_ns,10
avail,10
contig,10
BLOCK_BASED,10
whence,10
tmp_im2col_tensor,10
steady_clock,10
pool_addr,10
tmp_cast_tensor,10
mins_and_scales,10
transfer,10
FF,10
override_group,10
compute_queue_family_index,10
dstnb1,10
Effect,10
transformer,10
_mm256_max_ps,10
lhs_mat_0123_60,10
lhs_mat_0123_50,10
_mm256_set_epi32,10
ggml_mul_mat_id,10
easier,10
lhs_mat_0123_51,10
common_speculative,10
notice,10
lhs_mat_0123_61,10
ggml_clamp,10
ASCEND_310P,10
waiting_for_first_input,10
DIRECTORY_SEPARATOR,10
esc_type,10
llama_n_batch,10
IS,10
sycl_todo,10
lhs_mat_0123_41,10
examples,10
yi,10
lhs_mat_0123_30,10
COMMON_SAMPLER_TYPE_TYPICAL_P,10
removed,10
n_nonzero_rows,10
q4_1,10
GGML_PREC_DEFAULT,10
lhs_mat_0123_20,10
lhs_mat_0123_21,10
src_ctx,10
ggml_silu,10
_mm256_cmp_ps,10
_CMP_EQ_OQ,10
y_df,10
lhs_mat_0123_31,10
quants_interleaved,10
FaCodePath,10
lhs_mat_0123_40,10
outside,10
VER_GEN13,10
llama_sampler_sample,10
stride_row,10
SIGINT,10
management,10
warptile_mmq_int_k,10
t_read,10
repeating,10
api_keys,10
assumes,10
stride_channel,10
last_node,10
swiz1,10
stride_sample,10
warptile_mmqid_int_k,10
architectures,10
rm_until_substring,10
fp16acc,10
llama_memory_seq_add,10
dyk,10
modes,10
lhs_mat_0123_70,10
n_vocab_dft,10
VER_GEN12,10
VER_4VEC,10
vocab_type_tgt,10
granularity,10
vocab_type_dft,10
LlamaData,10
lhs_mat_0123_71,10
save_res,10
KQ,10
sg_id,10
FOR,10
resized_image,10
Success,10
pad_color,10
llama_get_logits,10
stop_pos,10
total_time_us,10
time_us,10
h_stride_2d,10
mw,10
src0_cur_start,10
cne1,10
n_group_used,10
table_idx,10
property,10
LLAMA_EXAMPLE_EMBEDDING,10
mm_0_b,10
mrs0,10
mm_2_b,10
QK4_NL,10
weights_sum,10
size_e,10
pt,10
va0,10
rate,10
gn,10
istringstream,10
va1,10
node1,10
special_fim_pre_id,10
kernel_,10
beta2,10
PROJECTOR_TYPE_IDEFICS3,10
r1ptg,10
gb_grad,10
compile,10
backend_src,10
rR,10
vV,10
dD,10
sinfos_swa,10
sinfos_base,10
wkv_head_size,10
ggml_backend_tensor_get_async,10
beta1,10
ggml_backend_alloc_ctx_tensors_from_buft,10
Make,10
inner_suffix,10
dynatemp_exponent,10
input_extra,10
user_device_string,10
separated,10
patch_bias,10
pre_ln_w,10
special_fim_suf_id,10
special_fim_mid_id,10
scan,10
llama_grammar_get_stacks,10
cancel_tasks,10
Tile4,10
Tile5,10
Z0,10
next_candidates,10
Tile6,10
Tile7,10
whisper,10
x000068,10
uaux_0,10
embd_norm,10
ggml_backend_reg_name,10
B_blk0,10
new_stacks,10
d_ne1,10
removing,10
d_ne2,10
llama_grammar_stack,10
next_id,10
x000074,10
Tile23,10
Tile1,10
Example,10
Tile0,10
q5,10
mm_model_proj,10
slope_nb,10
cycles,10
viewed,10
to_f32,10
coherency,10
selection,10
llm_graph_input_attn_kv_iswa,10
get_n_kv,10
s_copy,10
purposes,10
CL_MEM_OBJECT_IMAGE1D_BUFFER,10
proj_stack_factor,10
current_op_name,10
chunk_type,10
hybrid,10
timings_per_token,10
maxlen,10
sS,10
validate,10
ggml_pad,10
ggml_backend_sched_get_tensor_backend,10
cpuid,10
leaf,10
n_ssm_head,10
ecx,10
media_marker,10
lhs_mat_0123_03,10
N_MAX,10
ggml_v_silu,10
GKV,10
ggml_backend_sched_reset,10
get_s_l,10
page_size,10
any_tool_call,10
__riscv_vfadd_vv_f32m1,10
lhs_mat_0123_02,10
prune,10
q8_1,10
GGML_OP_SSM_SCAN,10
LLAMA_FTYPE_MOSTLY_Q3_K_M,10
svfloat16_t,10
Look,10
ssm_dt_b,10
Loop,10
lhs_mat_0123_12,10
CHW,10
variables,10
is_error,10
ncols_pad,10
LLM_TYPE_8B,10
family,10
path_model,10
file_exists,10
prompt_n,10
bcast_input_ne,10
num_physical_cores,10
optimization,10
consider,10
SRV_INF,10
scalesmask2_sse,10
scalesmask1_sse,10
lhs_mat_0123_13,10
typ_p,10
__restrict,10
LLAMA_FTYPE_MOSTLY_Q2_K,10
tokens_audio,10
FC_FLASH_ATTN_EXT_PAD,10
FC_FLASH_ATTN_EXT_BLK,10
v_type_i_ref,10
inference,10
ggml_backend_sched_split,10
tokens_image,10
sigma,10
quantize_row_q,10
naive_trie,10
has_value,10
ay1,10
tool_calls_begin,10
keep_split,10
ns20,10
nbs_labels,10
work_queue,10
ns10,10
ax1,10
sum4,10
k10,10
current_line,10
ggml_backend_multi_buffer_context,10
scale_nb,10
va_end,10
hv_tensor_backend_ids,10
vsnprintf,10
s_type_i_ref,10
nbuckets,10
start_i,10
dynatemp_range,10
ref_count,10
ggml_metal_op_concurrency_reset,10
max_alloc_size,10
buf_sort,10
seq_meta,10
to_json_non_oaicompat,10
common_params_get_system_info,10
dry_processed_breakers,10
llama_example,10
backend2,10
hash_id,10
has_seq_id,10
tail_id,10
program_rope,10
ap,10
tmpl_inputs,10
clCreateImage,10
lhs_mat_ymm_0123_20,10
vqtbl1q_s8,10
tuple,10
sink,10
sop,10
gMASK,10
min_items,10
ERROR_TYPE_NOT_SUPPORTED,10
tekken,10
digit_range,10
session_id,10
a_0,10
new_n_past,10
llm_graph_context_mamba,10
view_2d_slice,10
a_1,10
a_d,10
ggml_get_data_f32,10
n_decode_total,10
CLS,10
CSV,10
build_commit,10
deserialize_tensor,10
dspqueue_buffer,10
backend_buft,10
close_value,10
enqueue,10
dequant,10
add_space_prefix,10
Corporation,10
log_prob,10
temp_val,10
ff_up_w,10
buf_output,10
llama_chat_apply_template,10
cpy_f32_f16,10
params_spec,10
var_to_str,10
content_paths,10
gguf_get_arr_type,10
time_mix_key,10
LLM_TENSOR_TIME_MIX_KEY,10
Q4_K_M,10
filepos,10
LLM_TENSOR_TIME_MIX_LERP_FUSED,10
LLM_TENSOR_CLS,10
next_token,10
ofs,10
xr,10
padded_size,10
ti,10
Last,10
_add_primitive,10
GGML_MAX_NAME,10
existing_size,10
similarities,10
x50,10
total_to_download,10
b_d,10
LLM_TENSOR_TIME_MIX_VALUE,10
seq_id_0,10
enum_values,10
active_seqs,10
_refs,10
cnb,10
cann_graph_update_required,10
time_mix_output,10
LLM_TENSOR_POS_EMBD,10
LLM_TENSOR_TIME_MIX_LN,10
time_mix_receptance,10
consecutive,10
LLM_TENSOR_TIME_MIX_RECEPTANCE,10
out_chunk,10
time_mix_value,10
llama_memory_seq_pos_max,10
lhs_mat_ymm_0123_71,10
dq,10
prev_chlen,10
LLM_ARCH_NOMIC_BERT,10
sumi_lo_1,10
seq_div,10
init_full,10
table_data,10
vulkan,10
sumi_lo_0,10
exact,10
lhs_mat_ymm_0123_41,10
LLM_KV_LEADING_DENSE_BLOCK_COUNT,10
lhs_mat_ymm_0123_50,10
t_loop_start,10
GGML_F32X_MUL,10
CJK,10
add_pos,10
COMMON_CHAT_FORMAT_FUNCTIONARY_V3_2,10
position_length,10
sumi_hi_0,10
seq_keep,10
tokens_out,10
op_size,10
base_ptr,10
sumi_hi_m,10
seq_cp,10
LLM_ARCH_NOMIC_BERT_MOE,10
write_u32,10
pos_0,10
bar_length,10
state_write,10
state_read,10
Seed,10
lhs_mat_ymm_0123_40,10
lhs_3_8,10
bert,10
lhs_mat_ymm_0123_60,10
lhs_mat_ymm_0123_51,10
mb_host,10
backend_embd,10
n_embd_text,10
LLM_KV_POOLING_TYPE,10
lhs_mat_ymm_0123_61,10
block_q3_K,10
sign,10
pending,10
x0003B9,10
extra0_mxfp4,10
src1t,10
lhs_0_8,10
n_tokens_predicted,10
max_token,10
lhs_mat_ymm_0123_70,10
latest,10
cls_out,10
cpt_flags,10
LLM_ARCH_BERT,10
lhs_2_8,10
lhs_mat_ymm_0123_31,10
local_size_t,10
lhs_mat_ymm_0123_30,10
lhs_mat_ymm_0123_21,10
lhs_1_8,10
tok_logits,10
ret0,10
string_strip,10
ret1,10
vdotq_s32,10
text_collapsed,10
ggml_vec_mad_f32,9
acl_scale_tensor,9
returning,9
stopping_word,9
knl_data,9
limit_tokens,9
Pattern,9
q19,9
history_max_len,9
three,9
floating,9
SHUFFLE_EPI32,9
ig,9
remote,9
_mm256_sub_ps,9
x44,9
history_index,9
ble,9
mutex_tasks,9
dilation_x,9
hintsCallback,9
_mm_add_ss,9
dilation_y,9
bgt,9
nearest,9
limit_size,9
src_trans_tensor,9
GGML_F16x_VEC_FMA,9
svcntw,9
repository,9
Function,9
unpack_A,9
scope,9
aclrtMalloc,9
http_code,9
fval,9
__riscv_vfmv_v_f_f32m1,9
min_batch_size,9
transformation,9
pdf,9
_mm256_castsi256_si128,9
block_q4_kx8,9
anr,9
n_processing_slots,9
hardcoded,9
climits,9
src1_ptr,9
downloaded,9
qwen3vl,9
n_idle_slots,9
wise,9
applied,9
tinygemm_kernel_vnni,9
acl_output_tensor,9
tmphalf,9
form,9
provide,9
Allow,9
in_completion,9
ESC_NULL,9
progress_bar_width,9
ggml_vec_cpy_f32,9
get_header_value,9
ggml_vec_dot_f32,9
vec_dot,9
neq0,9
nev0,9
q6,9
vdupq_n_s32,9
nek0,9
unpack,9
QUE_DBG,9
Bsums,9
GEMV,9
row_size_A,9
t_tokens_generation,9
Show,9
it_best,9
nb_start,9
bcast_pse_ne,9
oaicompat_type,9
S5,9
SERVER_TASK_TYPE_COMPLETION,9
x3,9
is_intel,9
mad,9
scale_stride,9
scale_elem_size,9
dequant_nb,9
weight_stride,9
conv1d,9
q5_1,9
ofs0,9
ofs1,9
q5_0,9
pct,9
representing,9
FA,9
nrc,9
enable_if,9
s00,9
calculated,9
_mm_shuffle_epi32,9
dst_buffer,9
Free,9
common_remote_get_content,9
fcvt,9
_mm256_extracti128_si256,9
brand,9
_mm_hadd_epi16,9
acl_index,9
output_elem_size,9
Key,9
z0,9
build_info,9
changed,9
TC_CONFIG_TILE,9
has_ff,9
p_sum,9
x0003C9,9
decimals_left,9
n_tokens_alloc,9
min_s,9
function_regex_start_only,9
seq_set,9
net,9
get_multi_ptr,9
decorated,9
main_device,9
istr,9
src1_ddf,9
sycl_ex,9
exec_graph,9
n_wa_pattern,9
_td,9
_v,9
k_d,9
r_d,9
x0003C5,9
openai,9
max_items,9
ggml_backend_sycl_buffer_type_context,9
p_err,9
google,9
samples_padded,9
s_shift,9
smin,9
HUMAN,9
expected_pair,9
stage_2_pad,9
kernel_invoker,9
SYCL_RELU_BLOCK_SIZE,9
SYSTEM_PROMPT,9
n_pl,9
x0003A5,9
max_work_group_sizes,9
Reorder,9
grp_attn_n,9
tensor_extras,9
s_d,9
asdf,9
dev_names,9
attn_kv_a_norm,9
sub_group,9
wi_in_sg,9
prop_name,9
sigint_handler,9
stride1,9
warmup_image_size,9
past,9
max_tokens_list_size,9
LLM_TENSOR_CLS_OUT,9
LLM_TENSOR_TOKEN_TYPES,9
kv_cmpr_pe,9
Cannot,9
reranking,9
allOf,9
post_ffw_norm,9
random_data,9
maxLength,9
calculate_offset,9
ignoring,9
half_N,9
LLM_TENSOR_SSM_NORM,9
get_int_from_uint8,9
LLM_TENSOR_TIME_MIX_OUTPUT,9
time_mix_ln,9
OUT_OF_RANGE,9
Print,9
square,9
LLM_TENSOR_TIME_MIX_W2,9
LLM_TENSOR_TIME_MIX_W1,9
dp4a,9
L2,9
d3,9
sumf_d,9
wtext,9
drafting,9
sequential,9
ngram_cache_dynamic,9
api,9
block_q5_1,9
Human,9
contain,9
extras,9
rules_visited,9
x000047,9
x000067,9
llama_grammar_stacks,9
last_slash,9
x000048,9
record,9
x10000,9
ndata_result,9
d_ne0,9
loss_history,9
ggml_backend_vk_reg,9
cls_b,9
x00004C,9
codepoint,9
real,9
x00006C,9
rules_in_progress,9
objects,9
temp_buffer,9
BF16,9
opencl_c_std,9
trigger_pattern,9
interactive_first,9
stdio,9
num_trigger_tokens,9
num_trigger_patterns,9
found_devices,9
cl_device,9
trigger_buffer,9
recursion,9
user_platform_number,9
mmprojFile,9
subgroups,9
PROJECTOR_TYPE_LFM2,9
build_vit,9
They,9
model_alias,9
pelements,9
ggml_backend_rpc_context,9
FAILURE,9
dev_desc,9
common_options,9
sparam_options,9
specific_options,9
src1_dd,9
splitting,9
prev_len,9
Part,9
seq_store,9
Project,9
ctx3,9
Exceptions,9
llvm,9
LICENSE,9
next_token_str,9
llama2c,9
turn_end,9
dequantize_block_sycl,9
n_thread,9
ggml_backend_rpc_reg_context,9
write_raw,9
cin,9
recv_data,9
type_traits,9
ggml_opt_result_reset,9
write_tensor,9
xE0,9
LLAMA_EXAMPLE_FINETUNE,9
get_opt_pars_ud,9
can_reuse,9
x000054,9
additional_context,9
create_node,9
OUTETTS_V0_2,9
tensor_ptrs,9
embd_seq,9
LLAMA_MEMORY_STATUS_NO_UPDATE,9
init_update,9
tools_override,9
max_len,9
clip_n_mmproj_embd,9
n_rs,9
visual_mode,9
followed,9
add_rms,9
bandwidth_gb_s,9
memory_kb,9
ggml_vk_get_device,9
hdr,9
backend_reg_name,9
get_values,9
advance,9
llguidance,9
whitespace_end,9
subgroup_size_control_features,9
shader_integer_dot_product_features,9
CType,9
ResultType,9
physical,9
out_path,9
mask_valid,9
pipeline_set_rows,9
inflight_threads,9
_fp32_data,9
_fp32_len,9
final_prompt,9
sumt,9
size_aligned,9
zdnn_device,9
lut_size,9
SQL,9
SUFFIX,9
mask_type,9
GGML_VULKAN_COOPMAT_GLSLC_SUPPORT,9
VK_NV_cooperative_matrix2,9
ggml_webgpu_tensor_equal,9
GGML_VULKAN_BFLOAT16_GLSLC_SUPPORT,9
ratio,9
total_cpu,9
test_time,9
debug_host_buf,9
ba,9
COMMON_SAMPLER_TYPE_TOP_P,9
n_experts_used,9
pi,9
F16,9
rms_att_weight,9
GGML_OP_SILU_BACK,9
d_W,9
Unexpected,9
mxfp4,9
next_node,9
LLaVA,9
gb,9
start_time,9
syntax_,9
lookup_cache_static,9
result_,9
d_buf,9
cur_node,9
ggml_vk_print_tensor_area,9
almost_ready,9
qx_res,9
common_sampler_type,9
average,9
ggml_vk_get_to_fp16,9
find_regex_result,9
b_type,9
print_test_result,9
MatMulIdType,9
input_filepath,9
ggml_vk_buffer_write,9
llama_sampler_init_temp,9
really,9
ggml_mean,9
split_k_size,9
fn_llama2c_model,9
stride_batch_x,9
normalization,9
llama_sampler_accept,9
PROJECTOR_TYPE_LLAMA4,9
ggml_relu,9
ids_uma,9
test_repeat,9
part_static,9
YaRN,9
glu_op,9
PhysicalDeviceProperties2,9
getProperties2,9
wkv_state,9
nI,9
sigaction,9
index0,9
tensor_layer_in_manifest,9
float_controls_rte_fp16,9
LLM_ARCH_GRANITE_HYBRID,9
ggml_conv_1d_ph,9
LLM_ARCH_RWKV7,9
mul_mat_l,9
mul_mat_m,9
TestCase,9
mul_mat_id_s,9
buffer_interface,9
pipeline_matmul_bf16,9
pipeline_matmul_id_f32,9
LLM_ARCH_GROVEMOE,9
GGML_VULKAN_MEMORY_DEBUG,9
file_hash_type,9
CommandBuffer,9
spaces,9
hidden_states,9
PROJECTOR_TYPE_MINICPMV,9
PROJECTOR_TYPE_GLM_EDGE,9
Flash,9
LLM_KV_SSM_TIME_STEP_RANK,9
expect_context_not_null,9
LLM_KV_SSM_STATE_SIZE,9
speed_tg,9
speed_pp,9
LLM_KV_SSM_INNER_SIZE,9
t_pp,9
LLM_KV_SSM_CONV_KERNEL,9
msg1,9
batch_pointer,9
vk_matmul_pipeline_struct,9
inp_hybrid,9
LLM_ARCH_RWKV6,9
pipeline_matmul_id_f16,9
ci,9
args_copy,9
test_pad_reflect_1d,9
training,9
ne_tgt,9
ggml_backend_buffer_ptr,9
n_per_side,9
model_tensor,9
ggml_backend_dev_get_extra_bufts_fn,9
CURL,9
leaf_buffer_ids,9
get_kv_str,9
replace_all,9
ShaderStageFlagBits,9
try_consume_json_with_dumped_args,9
get_weight,9
llama_adapter_lora_weight,9
GGML_TYPE_I8,9
setPNext,9
LLM_ARCH_JINA_BERT_V2,9
LLM_ARCH_JINA_BERT_V3,9
LLM_ARCH_NEMOTRON_H,9
gguf_get_data_offset,9
LLM_ARCH_T5,9
tojson,9
vk_semaphore,9
wait_semaphores,9
signal_semaphores,9
LLM_ARCH_FALCON_H1,9
HASH_TYPE_SHA256_STR,9
LLM_ARCH_MAMBA2,9
k_split,9
positive,9
img_f32,9
functional,9
get_node_id,9
js,9
vk_op_sum_rows_push_constants,9
heal,9
gguf_get_key,9
opencl_c_version,9
x000077,9
v_stream,9
multiple_choice_tasks,9
ssrc,9
Unpack,9
overriden,9
unpacked,9
